prix,Taxes_municipales,Taxes_scolaires,Electricite,Assurances,ville,region,adresse,chambres,salle_de_bain,salle_d_eau,etage,Aire_habitable,Taille_du_terrain
750000.0,606400.0,54900.0,170000.0,103800.0,Pont-Viau,Laval,"24, rue Cousineau",2.0,1.0,1.125,1.60799591263252,1502.0240125843316,4592.0
315900.0,252535.0,22176.0,160000.0,103800.0,St-Nicolas,Québec Rive-Sud (Lévis),"921, rue de l'Éclaircie",3.0,1.0,1.0,2.0,688.89,3713.55
455000.0,260029.0,27184.0,83705.0,103800.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),"507-15, boulevard La Fayette",2.0,2.0,1.125,1.0,979.52,3.2579418905316664e+16
564900.0,376000.0,29300.0,170000.0,103800.0,Gatineau (Aylmer),Outaouais,"133, avenue des Pivoines",4.0,2.0,1.125,1.0,1346.0,6000.0
100000.0,269960.0,27583.0,170000.0,103800.0,Alma,Saguenay-Lac-Saint-Jean,avenue d'Argenteuil,3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,731138.0
639900.0,388701.0,39375.0,170000.0,103800.0,Charlesbourg,Québec Rive-Nord,"256, rue des Inuits",5.0,3.0,1.0,2.0,2315.0,6473.0
389000.0,262300.0,18352.0,329760.0,103800.0,Grande-Vallee,Gaspésie-Îles-de-la-Madeleine,"32, rue Saint-François-Xavier Est",4.0,2.0,2.0,2.0,2982.0,8063.0
372626.0,269960.0,27583.0,170000.0,103800.0,Victoriaville,Centre-du-Québec,rue de la Manufacture - Modèle Taïga - Par Construction Thibodeau,2.0,1.0,1.125,1.0,1281.0,4456.26
749000.0,523600.0,53700.0,336000.0,190000.0,Sillery,Québec Rive-Nord,"1244, avenue des Gouverneurs",5.0,1.0,2.0,2.0,1920.0,6500.0
515900.0,163041.0,21485.0,240000.0,160000.0,Péribonka,Saguenay-Lac-Saint-Jean,"402, chemin du Réservoir",2.0,1.0,1.0,2.0,1720.0,54528.0
638000.0,325117.0,41912.0,74500.0,52100.0,Ville-Marie (Centre-Ville et Vieux Mtl),Montréal / l'Île,"303-1070, rue de Bleury",1.0,1.0,1.0,1.0,867.57,3.2579418905316664e+16
955000.0,304700.0,38800.0,360000.0,103800.0,Orford,Estrie,"45, rue des Cerfs",7.0,3.0,4.0,2.0,1502.0240125843316,169448.4
499000.0,249445.0,25016.0,302500.0,103800.0,Ste-Martine,Montérégie (Rive-Sud Montréal),"342, rue Saint-Joseph",5.0,2.0,1.125,1.0,1575.0,11496.0
875000.0,396600.0,40874.0,330000.0,150000.0,Ste-Julienne,Lanaudière,"1519, place Jolibois",8.0,4.0,1.0,2.0,4372.9,91291.95
535000.0,380000.0,25500.0,170000.0,103800.0,Chateauguay,Montérégie (Rive-Sud Montréal),"124, rue Jean-Talon",3.0,1.0,1.0,1.0,1119.0,6000.0
329500.0,140000.0,15000.0,150000.0,60000.0,Pierrefonds / Roxboro,Montréal / l'Île,"201-5270, rue Riviera",1.0,1.0,1.125,1.0,816.0,3.2579418905316664e+16
499000.0,287093.0,25245.0,197868.0,141373.0,Verchères,Montérégie (Rive-Sud Montréal),"64, rue Bussières",5.0,2.0,1.125,1.0,1220.0,5694.0
799000.0,660491.0,183503.0,160000.0,90000.0,Ste-Dorothée,Laval,"2906-100, rue Étienne-Lavoie",3.0,2.0,1.125,1.0,1409.0,3.2579418905316664e+16
1880000.0,609400.0,65100.0,450000.0,103800.0,Longueuil (St-Hubert),Montérégie (Rive-Sud Montréal),"2605, boulevard Mountainview",4.0,3.0,1.0,2.0,2701.74,15749.74
654900.0,313880.0,35738.0,142953.0,103800.0,Ste-Rose,Laval,"2102, rue Robert-Bouthillette",3.0,1.0,1.0,2.0,1327.5,2997.39
414900.0,267500.0,15700.0,240000.0,140000.0,Trois-Rivières (Trois-Rivières-Ouest),Mauricie,"7782, rue Notre-Dame Ouest",5.0,2.0,1.125,1.0,1379.93,11207.38
698900.0,386175.0,35174.0,180000.0,129601.0,Val-Des-Monts (St-Pierre-de-Wakefield),Outaouais,"333, chemin de la Côte",3.0,2.0,1.125,3.0,1909.52,43560.0
590000.0,354700.0,31928.0,253200.0,103800.0,Terrebonne (Terrebonne),Lanaudière,"2025, place de Lima",2.0,2.0,1.125,2.0,1500.0,5000.0
170000.0,86386.0,4960.0,170000.0,103800.0,Lavaltrie,Lanaudière,"210, rue des Lavandes",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,6271.0
822000.0,286700.0,35100.0,210000.0,240000.0,L'Ange-Gardien-Outaouais,Outaouais,"194, chemin Butler",4.0,2.0,1.0,2.0,2050.0,283140.0
275000.0,317155.0,15900.0,300000.0,100389.0,Matane,Bas-Saint-Laurent,"159, rue Dionne",6.0,2.0,1.0,2.0,2112.0,5070.0
610000.0,355772.0,34263.0,120000.0,75000.0,St-Constant,Montérégie (Rive-Sud Montréal),"61, rue Rousseau",3.0,1.0,1.0,3.0,1590.0,2800.0
549000.0,312563.0,29764.0,380000.0,120000.0,Granby,Estrie,"227, rue du Chrysanthème",5.0,2.0,1.125,1.0,1200.0,9300.0
779000.0,269960.0,27583.0,170000.0,103800.0,Dorval / L'Île Dorval,Montréal / l'Île,"1535, rue Bellwood",4.0,2.0,1.0,1.0,2000.0,5198.5501
599000.0,222400.0,32400.0,190000.0,100000.0,Varennes,Montérégie (Rive-Sud Montréal),"140, rue de la Tasserie",4.0,1.0,1.0,2.0,1447.75,4068.76
699000.0,135200.0,29300.0,170000.0,103800.0,St-Lazare,Montérégie Ouest,"1014, rue des Libellules",4.0,2.0,1.0,2.0,1714.69,5224.8
850000.0,461600.0,55500.0,334700.0,80000.0,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,"5110, rue Duchesneau",4.0,1.0,1.0,3.0,1673.0,5260.0
865000.0,408350.0,50586.0,87252.0,103800.0,Rosemont / La Petite Patrie,Montréal / l'Île,"429-5595, rue de Lanaudière",3.0,1.0,1.0,2.0,983.82,3.2579418905316664e+16
285000.0,190516.0,12110.0,97680.0,103800.0,Lachute,Laurentides,"2-627, boulevard Cristini",2.0,1.0,1.125,3.0,1078.0,79771.0
385000.0,150000.0,25000.0,120000.0,120000.0,Val-Joli,Estrie,"738, route 143",3.0,1.0,1.125,1.0,1176.0,30000.0
369000.0,314700.0,25300.0,231500.0,103800.0,Neufchatel,Québec Rive-Nord,"3625, avenue Claude-Monet",3.0,2.0,1.125,1.0,1008.0,5600.0
550000.0,143200.0,54300.0,200000.0,70000.0,Austin,Estrie,"46, Chemin du Lac-Malaga",2.0,1.0,1.125,1.0,1016.0,31609.3
429000.0,299728.0,25459.0,170000.0,121385.0,Neuville,Portneuf,"879-881-883, Route 138",7.0,3.0,1.125,1.60799591263252,1502.0240125843316,8712.31
332900.0,226509.0,17797.0,177204.0,224520.0,St-Jacques,Lanaudière,"27, rue Dugas",4.0,2.0,1.125,1.0,807.0,6324.87
234000.0,296743.0,12973.0,286212.0,150000.0,La Tuque,Mauricie,"342, rue Kitchener",4.0,1.0,2.0,1.0,1419.54,4999.84
550000.0,175549.0,25190.0,170000.0,103800.0,Mirabel (St-Canut),Laurentides,"14180-82, rue Robert",3.0,1.0,1.125,1.0,1184.03,7448.63
477900.0,337200.0,23100.0,77100.0,87000.0,Ste-Adèle,Laurentides,"403-610, boulevard de Saint-Adèle",2.0,1.0,1.125,1.0,1135.0,3.2579418905316664e+16
595000.0,874866.0,68113.0,170000.0,399816.0,St-Jérôme (St-Jérôme),Laurentides,"530-540, impasse du Rocher",2.0,1.0,1.125,1.60799591263252,1502.0240125843316,10172.0
384900.0,443400.0,33200.0,492443.0,180000.0,Beauport,Québec Rive-Nord,"2667, avenue Saint-Narcisse",4.0,4.0,1.125,1.60799591263252,1502.0240125843316,6038.55
125000.0,193073.0,7665.0,101340.0,78736.0,St-Alexis-De-Matapedia,Gaspésie-Îles-de-la-Madeleine,"167, rue Avignon",4.0,1.0,1.0,1.0,1344.0,23788.24
279500.0,189207.0,12227.0,170000.0,103800.0,Ste-Catherine,Montérégie (Rive-Sud Montréal),"201-3700, rue des Ruisseaux",2.0,1.0,1.125,1.0,796.0,1296.62
265000.0,217700.0,17900.0,103100.0,103800.0,Beauport,Québec Rive-Nord,"3260, rue Lucien-Godbout",3.0,1.0,1.0,1.0,1200.0,3.2579418905316664e+16
819000.0,483306.0,47251.0,240000.0,103800.0,Laval-des-Rapides,Laval,"412, 13e Rue",7.0,3.0,1.125,1.60799591263252,1502.0240125843316,3756.0
112500.0,269960.0,27583.0,170000.0,103800.0,Lac-Aux-Sables,Mauricie,"15, chemin de l'Épinette",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,45839.0
768000.0,368900.0,46200.0,185000.0,103800.0,La Prairie,Montérégie (Rive-Sud Montréal),"120, rue Guillaume-Barrette",4.0,1.0,1.0,2.0,1656.0,4844.0
504900.0,309500.0,27300.0,250000.0,103800.0,Hemmingford,Montérégie (Rive-Sud Montréal),"457, avenue Curry",3.0,1.0,1.0,2.0,1641.0,7665.196000000001
140000.0,130000.0,30000.0,144000.0,120000.0,Cloridorme,Gaspésie-Îles-de-la-Madeleine,"904, route 132",3.0,2.0,1.0,2.0,1486.5,39277.51
325900.0,269960.0,27583.0,170000.0,103800.0,St-Apollinaire,Chaudière-Appalaches,rue des Générations,3.0,1.0,1.0,2.0,1280.0,5000.0
985000.0,680300.0,44900.0,280000.0,103800.0,Trois-Rivières (Pointe-Du-Lac),Mauricie,"661, rue de l'Orée des Bois",4.0,2.0,1.0,2.0,3455.22,11156.79
415000.0,269960.0,27583.0,170000.0,240000.0,Limoilou,Québec Rive-Nord,"2648-2660, avenue Maufils",7.0,3.0,1.125,1.60799591263252,1502.0240125843316,3999.87
330000.0,307800.0,6776.0,170000.0,103800.0,Lac-Sergent,Portneuf,"994, chemin du Tour du Lac Nord",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,42436.72
429000.0,259500.0,22300.0,229000.0,103800.0,St-Félix-D'Otis,Saguenay-Lac-Saint-Jean,"336, chemin du Lac Goth",5.0,2.0,1.0,1.0,2110.0,33122.0
335000.0,143364.0,12530.0,128500.0,120000.0,Val-Des-Lacs,Laurentides,"396, chemin de Val-des-Lacs",3.0,1.0,1.125,1.0,840.0,16380.0
549000.0,229108.0,23841.0,158300.0,22000.0,Vimont,Laval,"302-2925, boulevard René-Laennec",2.0,1.0,1.125,2.0,1456.0,3.2579418905316664e+16
680000.0,380000.0,38103.0,170000.0,103800.0,Boisbriand,Laurentides,"374, chemin de la Côte Sud",3.0,2.0,1.0,2.0,1250.0,34987.0
585000.0,307742.0,32648.0,50316.0,43686.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),"1301-50, rue de la Barre",2.0,1.0,1.0,1.0,1175.0,1175.42
319000.0,231978.0,17565.0,90000.0,100825.0,Lavaltrie,Lanaudière,"177, avenue des Pins",2.0,1.0,1.0,2.0,617.85,8125.0
499000.0,185100.0,24200.0,104500.0,54000.0,St-Denis-De-Brompton,Estrie,"642, route 249",4.0,1.0,1.125,1.0,720.0,74403.38
524999.0,475425.0,25982.0,170000.0,103800.0,Drummondville (Drummondville),Centre-du-Québec,"152, rue Loring",2.0,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,2739.42
1349000.0,269960.0,27583.0,170000.0,103800.0,Pointe-Claire,Montréal / l'Île,"72, avenue Brunet",5.0,3.0,1.125,3.0,3206.0,5580.0
749000.0,269960.0,27583.0,170000.0,103800.0,Boucherville,Montérégie (Rive-Sud Montréal),"718, rue Marco Polo",4.0,2.0,1.125,1.0,1225.0,6500.0
159000.0,269960.0,27583.0,170000.0,103800.0,Orford,Estrie,"0, rue du Héron",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,15909.06
485000.0,383200.0,35567.0,245000.0,74300.0,Lebourgneuf,Québec Rive-Nord,"7640, rue Liret",4.0,1.0,2.0,2.0,1500.0,4133.11
355500.0,269960.0,27583.0,170000.0,103800.0,Pintendre,Québec Rive-Sud (Lévis),"2931, rue Albert Lachance - Par Construction Maurice Bilodeau",3.0,1.0,1.0,2.0,1496.0,5327.0
359000.0,308396.0,26931.0,19200.0,103800.0,Neufchatel,Québec Rive-Nord,"3450, rue Sicotte",4.0,2.0,1.125,1.0,958.0,8159.0
399500.0,328647.0,27583.0,170000.0,103800.0,Mont-St-Hilaire,Montérégie (Rive-Sud Montréal),"878, rue des Bernaches",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,10764.0
789000.0,430803.0,45882.0,170000.0,103800.0,Cantley,Outaouais,"31, rue de Saturne",4.0,2.0,1.0,2.0,2645.77,86754.93
354900.0,269960.0,27583.0,170000.0,103800.0,St-Apollinaire,Chaudière-Appalaches,rue des Générations,3.0,1.0,1.0,2.0,1440.0,3.2579418905316664e+16
359900.0,269960.0,27583.0,170000.0,103800.0,St-Apollinaire,Chaudière-Appalaches,rue des Générations,3.0,1.0,1.0,1.0,1728.0,3.2579418905316664e+16
319000.0,270100.0,23900.0,60000.0,38000.0,Ste-Foy,Québec Rive-Nord,"203-910, rue Valentin",2.0,1.0,1.125,1.0,1138.0,3.2579418905316664e+16
260000.0,95712.0,4997.0,102000.0,101000.0,Val-Des-Lacs,Laurentides,"70, chemin Charron",3.0,1.0,1.125,1.0,916.01,8760.75
304000.0,269960.0,27583.0,170000.0,103800.0,Jonquière (Arvida),Saguenay-Lac-Saint-Jean,"3232, De la Vallée",2.0,1.0,1.125,1.0,1188.0,4661.0
649000.0,292100.0,23500.0,190000.0,187700.0,Val-David,Laurentides,"2498, chemin de l'Île",2.0,1.0,2.0,1.0,1300.0,17200.0
1785000.0,281379.0,65021.0,700000.0,277841.0,Hatley,Estrie,"8460, chemin du Lac",4.0,3.0,2.0,2.0,2986.0,370260.0
547000.0,306720.0,33612.0,230400.0,18500.0,Laval-Ouest,Laval,"4231, 52e rue",4.0,2.0,1.0,2.0,2418.0,6677.0
689900.0,480000.0,38200.0,170000.0,103800.0,St-Jérôme (Lafontaine),Laurentides,"177, rue Gaston-Poirier",4.0,2.0,1.0,2.0,1942.0,11358.0
399000.0,208887.0,25422.0,53200.0,103800.0,Ahuntsic / Cartierville,Montréal / l'Île,"4-10285, rue Saint-Hubert",1.0,1.0,1.125,1.0,877.0,3.2579418905316664e+16
65000.0,7700.0,27583.0,170000.0,103800.0,St-Maurice,Mauricie,"2782, rue Saint-Pierre",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,51000.0
378000.0,297912.0,30600.0,170000.0,103800.0,Repentigny (Repentigny),Lanaudière,"1203-20, rue des Émeraudes",1.0,1.0,1.125,1.0,860.0,3.2579418905316664e+16
989000.0,574777.0,101800.0,350000.0,150000.0,Anjou,Montréal / l'Île,"6530, place de la Loire",4.0,2.0,1.0,2.0,2603.0,8943.0
699000.0,261500.0,29417.0,160000.0,115000.0,St-Bruno-De-Montarville,Montérégie (Rive-Sud Montréal),"1089, rue de Meulles",2.0,2.0,1.125,1.0,960.0,7550.0
344900.0,183800.0,15400.0,170000.0,103800.0,St-Rémi,Montérégie (Rive-Sud Montréal),"27, rue Saint-Viateur",3.0,1.0,1.125,1.0,1064.0,3.2579418905316664e+16
475000.0,235171.0,19374.0,253000.0,179637.0,St-Zotique,Montérégie Ouest,"344, 28e Avenue",3.0,2.0,1.125,1.60799591263252,1502.0240125843316,9000.0
519000.0,301000.0,34500.0,170000.0,103800.0,Chomedey,Laval,"713-2160, avenue Terry-Fox",2.0,2.0,1.125,1.0,1009.66,3.2579418905316664e+16
684800.0,375000.0,32900.0,170000.0,103800.0,Terrebonne (Terrebonne),Lanaudière,"581, rue d'Aubervilliers",4.0,1.0,1.0,2.0,1488.0,7029.0
599000.0,387555.0,32200.0,170000.0,112930.0,Ste-Therese,Laurentides,"17-19, rue Lecompte",4.0,2.0,1.125,1.60799591263252,1502.0240125843316,4458.0
849000.0,354000.0,32700.0,375700.0,103800.0,Pont-Rouge,Portneuf,"17, rue Cantin",4.0,2.0,1.0,2.0,2800.0,23162.0
650000.0,576185.0,49222.0,360000.0,215400.0,Neufchatel,Québec Rive-Nord,"2785, rue de Compostelle",4.0,2.0,1.0,2.0,1431.6,5379.8
485000.0,269960.0,27583.0,170000.0,103800.0,St-Henri-de-Lévis,Chaudière-Appalaches,"90, rue des Cornalines -  Par Rochette Construction",3.0,1.0,1.0,2.0,1502.0240125843316,5974.0
379999.0,269960.0,27583.0,152400.0,57200.0,St-Émile,Québec Rive-Nord,"3187, rue de la Galaxie",3.0,1.0,1.0,2.0,600.0,4488.0
298000.0,260000.0,30000.0,250000.0,14500.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,"653, rue Langlois",3.0,2.0,1.125,1.0,1502.0240125843316,5546.0
1849000.0,580700.0,95100.0,150000.0,160400.0,Boucherville,Montérégie (Rive-Sud Montréal),"426, boulevard Marie-Victorin",3.0,2.0,1.125,2.0,3148.0,25236.0
649000.0,345746.0,35937.0,116000.0,170000.0,St-Rémi,Montérégie (Rive-Sud Montréal),"82, rue des Érables",4.0,2.0,1.0,2.0,2300.0,5827.58
529000.0,301656.0,32695.0,99024.0,103800.0,Chomedey,Laval,"401-81, promenades des Îles",2.0,2.0,1.125,4.0,1170.0,3.2579418905316664e+16
617000.0,222700.0,31400.0,320000.0,260000.0,St-David-de-Falardeau,Saguenay-Lac-Saint-Jean,"64, chemin #3 - Lac-Brochet",4.0,2.0,2.0,2.0,2498.0,33100.0
325000.0,123500.0,12700.0,513600.0,168000.0,St-Lin-Laurentides,Lanaudière,"1834, chemin Roméo-Lapierre",3.0,1.0,1.0,1.0,998.78,9999.67
438000.0,269960.0,27583.0,170000.0,103800.0,Fabreville,Laval,"3517, rue Didier",4.0,2.0,1.125,1.0,1250.0,1400.0
548800.0,287200.0,27600.0,350000.0,158400.0,Joliette,Lanaudière,"179, rue Sir-Mathias-Tellier Sud",4.0,2.0,1.0,2.0,2220.0,13010.0
490000.0,223000.0,29900.0,57400.0,99500.0,Boucherville,Montérégie (Rive-Sud Montréal),"156, rue Jacques-Ménard",2.0,1.0,1.125,1.0,1256.0,7460.0
265000.0,386900.0,20800.0,26226.0,103800.0,Matane,Bas-Saint-Laurent,"129, rue de Riverin",9.0,2.0,1.125,1.0,1763.86,6552.0
299000.0,295408.0,13233.0,170000.0,150200.0,Rimouski (Ste-Blandine/Mont-Lebel),Bas-Saint-Laurent,"A-B-9, chemin Saint-Gérard",2.0,1.0,1.125,1.60799591263252,1502.0240125843316,6982.08
1389000.0,647826.0,70656.0,169836.0,192612.0,Blainville,Laurentides,"51, rue d'Apremont",3.0,3.0,1.0,2.0,2400.0,8373.0
307000.0,144000.0,13900.0,96000.0,103800.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),"3-83, rue Lalande",2.0,1.0,1.125,1.0,890.0,3.2579418905316664e+16
599000.0,331948.0,31747.0,270000.0,103800.0,Waterville,Estrie,"5305, chemin Nichol",5.0,3.0,1.0,2.0,1738.91,73833.97
190000.0,198303.0,15053.0,80000.0,38259.0,Saint-Sacrement,Québec Rive-Nord,"1469, boulevard de l'Entente",1.0,1.0,1.125,1.0,536.26,1075.21
89500.0,269960.0,27583.0,170000.0,103800.0,Chertsey,Lanaudière,rue Bernard Fillion,3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,36350.0
879000.0,282700.0,41200.0,310000.0,103800.0,Rosemère,Laurentides,"230, rue Labonté",5.0,2.0,1.0,2.0,1733.0,10625.0
595000.0,340000.0,41600.0,175000.0,119500.0,Rosemont / La Petite Patrie,Montréal / l'Île,"6234, rue d'Iberville",2.0,1.0,1.0,1.0,1099.0,2500.0
515000.0,289200.0,22300.0,182700.0,81400.0,St-André-Avellin,Outaouais,"373, rang Sainte-Julie Est",3.0,2.0,1.125,1.0,1435.0,27568.0
154000.0,145964.0,9523.0,48275.0,103800.0,Neufchatel,Québec Rive-Nord,"113-6045, rue de la Griotte",1.0,1.0,1.125,1.0,569.41,1203.94
799500.0,600300.0,49600.0,508900.0,178000.0,Saint-Sacrement,Québec Rive-Nord,"630, avenue Baillairgé",8.0,3.0,1.125,1.60799591263252,1502.0240125843316,7000.0
52500.0,269960.0,27583.0,170000.0,103800.0,Stratford,Estrie,chemin Solbec,3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,87456.77
247900.0,384000.0,12300.0,320000.0,103800.0,Beauceville,Chaudière-Appalaches,"261-261A, avenue Lambert",6.0,2.0,1.0,1.60799591263252,1502.0240125843316,17388.02
232000.0,269960.0,27583.0,132000.0,103800.0,Limoilou,Québec Rive-Nord,"582, 6e Rue",2.0,1.0,1.125,1.0,913.0,2499.38
599000.0,357500.0,31000.0,370000.0,100000.0,Repentigny (Repentigny),Lanaudière,"1144, rue Cuvillier",3.0,2.0,1.125,2.0,1366.0,5920.15
420000.0,190000.0,16500.0,190000.0,33600.0,Lac-Brome (Foster),Estrie,"4-479, chemin de Bondville",3.0,1.0,1.0,1.0,1200.0,1189412.1
425500.0,220600.0,25100.0,170000.0,103800.0,St-Germain-De-Grantham,Centre-du-Québec,"179, rue Patrick",3.0,1.0,1.0,1.0,1200.0,7200.0
298000.0,144000.0,16200.0,74000.0,103800.0,Rosemont / La Petite Patrie,Montréal / l'Île,"2-3572, rue Masson",1.0,1.0,1.125,2.0,570.0,7352.0
649000.0,286000.0,31000.0,100000.0,120000.0,St-Roch-De-Richelieu,Montérégie (Rive-Sud Montréal),"525, rue Arthur-Priem",3.0,1.0,1.0,2.0,1520.0,7490.0
759000.0,449482.0,48620.0,319848.0,128500.0,Mascouche,Lanaudière,"109, chemin Pincourt",3.0,3.0,1.0,2.0,2280.0,45002.0
249900.0,110000.0,25000.0,150000.0,49000.0,Pointe-Aux-Trembles / Montréal-Est,Montréal / l'Île,"1021, rue Irène-Sénécal",2.0,1.0,1.0,1.0,928.93,3.2579418905316664e+16
499000.0,300000.0,33296.0,57269.0,103800.0,Chomedey,Laval,"902-2875, avenue du Cosmodôme",2.0,1.0,1.0,1.0,997.81,19500.0
345000.0,164400.0,18000.0,60000.0,36100.0,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,"201-552, rue Nicolet",1.0,1.0,1.125,1.0,660.0,3.2579418905316664e+16
299000.0,175414.0,17254.0,90000.0,39000.0,St-Lambert,Montérégie (Rive-Sud Montréal),"604-450, rue Saint-Georges",1.0,1.0,1.0,1.0,840.0,3.2579418905316664e+16
549000.0,343500.0,25600.0,75000.0,120000.0,Gatineau (Gatineau),Outaouais,"3, rue Louis-Jolliet",4.0,3.0,1.125,2.0,1668.0,5969.99
340000.0,267500.0,24000.0,138000.0,103800.0,Cap-Rouge,Québec Rive-Nord,"4115, rue François-Boulet",3.0,2.0,1.125,1.0,670.0,5621.0
559900.0,327743.0,29334.0,279457.0,103800.0,Val-Des-Monts,Outaouais,"28, rue Rolland",4.0,1.0,1.125,1.0,1225.0,43560.0
275000.0,267040.0,15199.0,189400.0,89600.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,"1283, rue du Ciné-Parc",2.0,1.0,1.125,1.0,980.0,3875.01
189500.0,95800.0,2500.0,170000.0,103800.0,St-Calixte,Lanaudière,"110, rue Selander",2.0,1.0,1.125,1.0,650.0,10000.0
850000.0,407038.0,47312.0,250000.0,103800.0,Fabreville,Laval,"330, rue Justin",5.0,3.0,1.0,2.0,2209.18,3505.81
45000.0,269960.0,27583.0,170000.0,103800.0,Ste-Anne-Du-Lac,Laurentides,rue Lassonde,3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,59000.0
569000.0,272341.0,30198.0,168000.0,110853.0,Ste-Dorothée (Îles-Laval),Laval,"481, rue de Laprairie",5.0,2.0,1.125,1.0,1050.0,6426.0
474000.0,360000.0,28200.0,170000.0,103800.0,Ste-Brigitte-De-Laval,Québec Rive-Nord,"15, rue de Genève",3.0,2.0,1.0,2.0,1568.0,8450.0
449000.0,355300.0,27583.0,170000.0,103800.0,Ste-Foy,Québec Rive-Nord,"748, rue du Chanoine-Groulx",3.0,2.0,1.125,1.0,1466.0,5890.0
169900.0,206733.0,6728.0,220000.0,240000.0,Maniwaki,Outaouais,"158, rue Cavanaugh",3.0,1.0,1.125,2.0,1490.0,6475.0
350000.0,269960.0,27583.0,170000.0,103800.0,Bromont,Estrie,"11, rue des Pins",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,33775.0
45000.0,78900.0,27000.0,170000.0,103800.0,Tadoussac,Côte-Nord,"41, rue du Forgeron Nord",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,20000.0
229000.0,159000.0,10600.0,60000.0,103800.0,Repentigny (Repentigny),Lanaudière,"112-45, rue de Courcelle",1.0,1.0,1.0,2.0,650.0,3.2579418905316664e+16
534000.0,307200.0,31468.0,170000.0,103800.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),"56, rue Adoncour",2.0,1.0,1.0,2.0,1720.0,3.2579418905316664e+16
99800.0,26712.0,3215.0,170000.0,103800.0,Trois-Rives,Mauricie,"984, chemin Doucet",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,100843.0
928000.0,556673.0,71393.0,300000.0,103800.0,LaSalle,Montréal / l'Île,"1858, rue du Bois-des-Caryers",4.0,2.0,1.0,3.0,2172.16,3072.24
374000.0,168200.0,15400.0,183500.0,103800.0,Lac-Des-Ecorces,Laurentides,"363, chemin Gauvin",3.0,1.0,1.125,2.0,1200.0,9660.0
190000.0,80000.0,5500.0,70000.0,103800.0,Ste-Apolline-De-Patton,Chaudière-Appalaches,"168, route de la Station",4.0,1.0,1.125,2.0,2500.0,90000.0
449000.0,370000.0,32100.0,96000.0,103800.0,Sherbrooke (Jacques-Cartier),Estrie,"205-2600, rue Sylvestre",2.0,1.0,1.0,1.0,1650.0,3.2579418905316664e+16
92995.0,69540.0,4273.0,170000.0,103800.0,St-Just-De-Bretenieres,Chaudière-Appalaches,rue du Couvent,3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,2670228.01
23000.0,269960.0,27583.0,170000.0,103800.0,St-Urbain,Charlevoix,"21, rang Saint-Jérôme",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,45113.7
899999.0,306100.0,42700.0,300000.0,103800.0,St-Sauveur,Laurentides,"16, chemin des Tilleuls",4.0,3.0,1.125,1.0,1898.0,33500.0
1075000.0,1970000.0,27583.0,170000.0,103800.0,Granby,Estrie,"982, rue Roger",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,24600.0
725000.0,1510200.0,51500.0,930000.0,500000.0,Gatineau (Buckingham),Outaouais,"565, avenue de Buckingham",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,45957.0
350000.0,269960.0,27583.0,170000.0,103800.0,Drummondville (Drummondville),Centre-du-Québec,"248, rue des Marguerites",2.0,1.0,1.125,1.0,831.0,5512.0
799000.0,328327.0,38008.0,332000.0,64300.0,ND-Du-Portage,Bas-Saint-Laurent,"339, route du Fleuve",2.0,2.0,1.125,2.0,2480.0,7529.36
465000.0,269960.0,27583.0,170000.0,103800.0,St-Apollinaire,Chaudière-Appalaches,"275, rang Bois Joly",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,2576126.69
119000.0,269960.0,27583.0,170000.0,103800.0,St-Jogues,Gaspésie-Îles-de-la-Madeleine,9e rang de Saint-Jogues,3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,4356000.01
